t Density Sender Receiver Contagion Reciprocity ContagionReciprocity EgoInTwoStar EgoOutTwoStar MixedTwoStar TransitiveTriangleT1 oOc.sport oOc.drugs oOc.alcohol MixedTwoStarSource MixedTwoStarSink TransitiveTriangleT3 TransitiveTriangleD1 TransitiveTriangleU1 CyclicTriangleC1 CyclicTriangleC3 AlterInTwoStar2 AlterOutTwoStar2 acceptance_rate
589000 15.0 33.0 27.0 9.0 23.0 3.0 24.0 31.0 49.0 18.0 26.0 29.0 49.0 66.0 52.0 0.0 26.0 15.0 12.0 0.0 5.0 12.0 0.267
590000 18.0 52.0 48.0 39.0 30.0 11.0 70.0 60.0 117.0 35.0 31.0 34.0 60.0 118.0 98.0 20.0 42.0 32.0 20.0 3.0 34.0 51.0 0.261
591000 19.0 53.0 46.0 33.0 30.0 9.0 67.0 62.0 114.0 35.0 32.0 36.0 64.0 121.0 98.0 15.0 45.0 31.0 22.0 2.0 26.0 51.0 0.243
592000 14.0 32.0 31.0 14.0 21.0 4.0 49.0 31.0 67.0 18.0 24.0 30.0 51.0 62.0 58.0 3.0 25.0 19.0 11.0 0.0 10.0 15.0 0.265
593000 20.0 56.0 52.0 40.0 34.0 11.0 72.0 62.0 121.0 41.0 32.0 37.0 68.0 120.0 105.0 26.0 46.0 37.0 24.0 4.0 33.0 58.0 0.26
594000 12.0 28.0 31.0 18.0 19.0 5.0 52.0 22.0 61.0 20.0 20.0 28.0 47.0 54.0 70.0 7.0 21.0 23.0 11.0 0.0 15.0 26.0 0.268
595000 18.0 47.0 45.0 36.0 30.0 12.0 63.0 51.0 100.0 31.0 30.0 35.0 67.0 99.0 98.0 18.0 38.0 31.0 20.0 4.0 26.0 42.0 0.244
596000 16.0 38.0 37.0 20.0 23.0 5.0 54.0 36.0 76.0 22.0 26.0 32.0 53.0 82.0 74.0 5.0 27.0 26.0 13.0 0.0 13.0 23.0 0.242
597000 19.0 49.0 50.0 39.0 31.0 12.0 73.0 52.0 105.0 34.0 32.0 36.0 67.0 107.0 116.0 22.0 39.0 39.0 22.0 4.0 35.0 50.0 0.253
598000 15.0 35.0 36.0 21.0 23.0 6.0 55.0 28.0 69.0 24.0 25.0 33.0 54.0 68.0 73.0 17.0 26.0 25.0 12.0 2.0 17.0 28.0 0.252
599000 17.0 43.0 40.0 29.0 27.0 10.0 59.0 48.0 91.0 29.0 28.0 36.0 61.0 94.0 91.0 15.0 37.0 31.0 19.0 3.0 22.0 38.0 0.268
600000 17.0 44.0 46.0 30.0 30.0 10.0 68.0 40.0 96.0 33.0 28.0 35.0 61.0 87.0 101.0 24.0 34.0 39.0 22.0 5.0 24.0 44.0 0.26
601000 17.0 46.0 42.0 28.0 28.0 8.0 58.0 50.0 95.0 29.0 27.0 33.0 59.0 101.0 88.0 9.0 37.0 28.0 18.0 1.0 22.0 40.0 0.242
602000 14.0 34.0 32.0 15.0 21.0 4.0 47.0 32.0 65.0 20.0 24.0 30.0 51.0 70.0 63.0 5.0 27.0 21.0 11.0 0.0 13.0 22.0 0.281
603000 20.0 55.0 50.0 38.0 35.0 13.0 66.0 59.0 111.0 36.0 35.0 37.0 70.0 120.0 109.0 17.0 46.0 36.0 25.0 4.0 33.0 57.0 0.262
604000 12.0 26.0 27.0 12.0 17.0 3.0 46.0 21.0 55.0 14.0 19.0 27.0 42.0 50.0 55.0 3.0 18.0 17.0 8.0 0.0 8.0 15.0 0.278
605000 9.0 16.0 12.0 3.0 11.0 1.0 5.0 9.0 10.0 6.0 16.0 19.0 32.0 30.0 25.0 0.0 12.0 6.0 4.0 0.0 1.0 4.0 0.233
606000 16.0 39.0 39.0 24.0 24.0 7.0 58.0 34.0 79.0 25.0 27.0 34.0 60.0 83.0 87.0 15.0 29.0 30.0 16.0 2.0 19.0 36.0 0.253
607000 16.0 45.0 40.0 27.0 26.0 8.0 59.0 51.0 94.0 28.0 26.0 31.0 57.0 100.0 83.0 10.0 37.0 29.0 17.0 1.0 20.0 35.0 0.292
608000 13.0 35.0 33.0 18.0 21.0 5.0 52.0 37.0 75.0 23.0 21.0 28.0 47.0 77.0 76.0 4.0 29.0 27.0 15.0 0.0 14.0 29.0 0.257
609000 15.0 38.0 36.0 22.0 22.0 5.0 53.0 38.0 79.0 23.0 24.0 31.0 54.0 83.0 74.0 6.0 28.0 24.0 13.0 0.0 16.0 30.0 0.272
610000 19.0 45.0 47.0 35.0 30.0 11.0 66.0 38.0 93.0 30.0 33.0 38.0 69.0 92.0 99.0 20.0 31.0 35.0 18.0 3.0 32.0 50.0 0.254
611000 15.0 40.0 35.0 23.0 22.0 6.0 53.0 47.0 87.0 22.0 24.0 30.0 53.0 91.0 69.0 7.0 32.0 21.0 13.0 1.0 16.0 27.0 0.274
612000 12.0 30.0 32.0 14.0 21.0 4.0 55.0 27.0 67.0 22.0 20.0 26.0 47.0 57.0 71.0 3.0 23.0 23.0 14.0 0.0 12.0 18.0 0.307
613000 17.0 39.0 37.0 20.0 24.0 5.0 52.0 37.0 76.0 24.0 26.0 35.0 57.0 84.0 80.0 5.0 29.0 27.0 15.0 0.0 14.0 29.0 0.241
614000 22.0 57.0 52.0 42.0 36.0 14.0 67.0 59.0 111.0 39.0 37.0 41.0 77.0 126.0 113.0 30.0 47.0 35.0 25.0 6.0 33.0 59.0 0.257
615000 12.0 31.0 28.0 18.0 20.0 6.0 30.0 31.0 57.0 23.0 20.0 29.0 42.0 64.0 60.0 14.0 28.0 20.0 12.0 2.0 13.0 21.0 0.272
616000 24.0 61.0 54.0 42.0 36.0 12.0 70.0 64.0 120.0 41.0 39.0 45.0 78.0 135.0 111.0 23.0 49.0 35.0 25.0 3.0 34.0 62.0 0.29
617000 15.0 33.0 32.0 15.0 23.0 4.0 43.0 24.0 54.0 19.0 27.0 28.0 51.0 66.0 66.0 3.0 24.0 20.0 13.0 0.0 13.0 22.0 0.257
618000 13.0 30.0 31.0 18.0 20.0 5.0 51.0 25.0 62.0 20.0 21.0 27.0 45.0 62.0 64.0 5.0 22.0 21.0 11.0 0.0 14.0 20.0 0.278
619000 18.0 47.0 46.0 36.0 30.0 12.0 65.0 46.0 99.0 32.0 30.0 36.0 67.0 99.0 98.0 26.0 36.0 34.0 19.0 5.0 30.0 50.0 0.255
620000 14.0 38.0 33.0 17.0 20.0 3.0 50.0 40.0 77.0 19.0 23.0 27.0 49.0 86.0 66.0 4.0 28.0 20.0 11.0 0.0 12.0 25.0 0.25
621000 18.0 47.0 42.0 31.0 27.0 9.0 59.0 51.0 95.0 27.0 30.0 34.0 64.0 102.0 79.0 11.0 36.0 26.0 15.0 1.0 21.0 35.0 0.274
622000 16.0 39.0 39.0 25.0 28.0 9.0 56.0 36.0 79.0 26.0 27.0 33.0 57.0 75.0 85.0 14.0 31.0 27.0 17.0 3.0 20.0 34.0 0.262
623000 15.0 38.0 36.0 22.0 22.0 5.0 53.0 38.0 79.0 23.0 24.0 31.0 54.0 83.0 74.0 6.0 28.0 24.0 13.0 0.0 16.0 30.0 0.253
624000 16.0 43.0 40.0 22.0 26.0 6.0 59.0 48.0 92.0 27.0 27.0 32.0 57.0 92.0 79.0 8.0 35.0 28.0 17.0 1.0 17.0 29.0 0.255
625000 18.0 48.0 43.0 28.0 28.0 8.0 60.0 52.0 97.0 28.0 30.0 34.0 62.0 105.0 87.0 9.0 37.0 28.0 17.0 1.0 21.0 38.0 0.242
626000 21.0 56.0 52.0 45.0 33.0 13.0 71.0 61.0 120.0 39.0 35.0 40.0 72.0 121.0 100.0 28.0 44.0 34.0 21.0 4.0 36.0 57.0 0.265
627000 17.0 41.0 37.0 21.0 27.0 7.0 55.0 41.0 80.0 25.0 29.0 33.0 60.0 84.0 75.0 5.0 32.0 23.0 16.0 0.0 14.0 25.0 0.272
628000 20.0 55.0 48.0 37.0 31.0 10.0 65.0 61.0 115.0 34.0 34.0 36.0 66.0 121.0 90.0 16.0 42.0 29.0 19.0 2.0 28.0 52.0 0.265
629000 20.0 53.0 47.0 36.0 31.0 10.0 65.0 60.0 113.0 34.0 33.0 37.0 68.0 115.0 94.0 14.0 42.0 30.0 20.0 2.0 27.0 52.0 0.266
630000 15.0 36.0 37.0 18.0 22.0 4.0 57.0 36.0 79.0 24.0 23.0 33.0 55.0 80.0 87.0 5.0 27.0 29.0 15.0 0.0 18.0 26.0 0.277
631000 14.0 31.0 33.0 18.0 20.0 5.0 56.0 27.0 69.0 24.0 23.0 32.0 55.0 58.0 62.0 16.0 24.0 28.0 14.0 2.0 13.0 18.0 0.249
632000 17.0 45.0 43.0 27.0 27.0 7.0 65.0 48.0 99.0 33.0 27.0 35.0 62.0 100.0 99.0 17.0 37.0 34.0 21.0 2.0 24.0 44.0 0.279
633000 15.0 45.0 38.0 24.0 24.0 7.0 56.0 53.0 94.0 27.0 24.0 29.0 51.0 107.0 81.0 6.0 39.0 27.0 18.0 1.0 18.0 32.0 0.26
634000 18.0 47.0 49.0 35.0 32.0 11.0 71.0 46.0 105.0 37.0 31.0 37.0 64.0 94.0 104.0 23.0 38.0 36.0 22.0 4.0 36.0 44.0 0.275
635000 17.0 47.0 43.0 33.0 29.0 11.0 62.0 52.0 99.0 32.0 29.0 33.0 61.0 103.0 96.0 19.0 41.0 31.0 21.0 4.0 25.0 45.0 0.247
636000 14.0 32.0 28.0 13.0 20.0 4.0 27.0 25.0 46.0 20.0 23.0 31.0 48.0 68.0 64.0 14.0 24.0 19.0 11.0 2.0 11.0 25.0 0.259
637000 16.0 38.0 38.0 20.0 23.0 5.0 58.0 34.0 79.0 25.0 26.0 35.0 57.0 81.0 80.0 15.0 29.0 30.0 16.0 2.0 16.0 30.0 0.246
638000 19.0 45.0 39.0 19.0 25.0 4.0 50.0 43.0 79.0 25.0 31.0 37.0 65.0 103.0 86.0 4.0 34.0 26.0 17.0 0.0 16.0 36.0 0.267
639000 20.0 56.0 50.0 33.0 34.0 10.0 66.0 61.0 113.0 34.0 33.0 36.0 67.0 126.0 107.0 10.0 45.0 33.0 24.0 2.0 29.0 48.0 0.293
640000 16.0 46.0 45.0 33.0 29.0 10.0 66.0 52.0 104.0 34.0 24.0 31.0 57.0 100.0 98.0 22.0 39.0 34.0 21.0 4.0 26.0 41.0 0.258
641000 18.0 46.0 42.0 22.0 27.0 5.0 57.0 44.0 88.0 26.0 29.0 34.0 58.0 102.0 85.0 5.0 32.0 29.0 16.0 0.0 20.0 34.0 0.228
642000 18.0 50.0 44.0 32.0 28.0 8.0 62.0 57.0 107.0 31.0 30.0 34.0 60.0 111.0 85.0 11.0 39.0 27.0 17.0 1.0 25.0 45.0 0.3
643000 17.0 46.0 40.0 22.0 27.0 6.0 55.0 51.0 92.0 25.0 28.0 31.0 57.0 98.0 74.0 5.0 37.0 25.0 17.0 1.0 15.0 26.0 0.271
644000 18.0 50.0 44.0 31.0 30.0 10.0 61.0 55.0 100.0 32.0 30.0 34.0 63.0 111.0 96.0 16.0 42.0 31.0 20.0 3.0 23.0 41.0 0.231
645000 17.0 40.0 40.0 23.0 25.0 6.0 58.0 33.0 79.0 25.0 29.0 35.0 61.0 81.0 77.0 17.0 27.0 30.0 14.0 2.0 19.0 34.0 0.249
646000 16.0 38.0 42.0 27.0 26.0 8.0 62.0 32.0 84.0 28.0 26.0 34.0 61.0 74.0 89.0 18.0 27.0 33.0 17.0 3.0 21.0 34.0 0.299
647000 18.0 53.0 47.0 31.0 30.0 7.0 67.0 61.0 115.0 36.0 30.0 31.0 60.0 119.0 92.0 13.0 44.0 30.0 20.0 1.0 25.0 43.0 0.248
648000 15.0 44.0 37.0 23.0 24.0 7.0 54.0 51.0 89.0 26.0 24.0 29.0 52.0 104.0 84.0 6.0 38.0 27.0 18.0 1.0 17.0 33.0 0.263
649000 17.0 46.0 42.0 23.0 26.0 4.0 60.0 48.0 97.0 29.0 28.0 33.0 57.0 101.0 90.0 6.0 34.0 28.0 17.0 0.0 20.0 43.0 0.29
650000 11.0 24.0 20.0 4.0 16.0 1.0 21.0 20.0 36.0 14.0 17.0 24.0 34.0 46.0 34.0 0.0 19.0 13.0 9.0 0.0 1.0 5.0 0.266
651000 21.0 54.0 53.0 36.0 36.0 11.0 69.0 51.0 107.0 40.0 33.0 40.0 71.0 110.0 114.0 25.0 44.0 41.0 27.0 5.0 31.0 51.0 0.266
652000 17.0 45.0 41.0 24.0 27.0 7.0 58.0 45.0 89.0 27.0 29.0 32.0 58.0 99.0 90.0 8.0 35.0 29.0 18.0 1.0 22.0 41.0 0.276
653000 18.0 51.0 46.0 31.0 29.0 8.0 68.0 60.0 115.0 35.0 30.0 33.0 58.0 113.0 98.0 15.0 43.0 32.0 21.0 2.0 28.0 50.0 0.285
654000 18.0 45.0 42.0 26.0 27.0 7.0 58.0 43.0 87.0 29.0 30.0 36.0 64.0 97.0 88.0 7.0 35.0 31.0 18.0 0.0 20.0 34.0 0.238
655000 12.0 26.0 31.0 18.0 18.0 5.0 54.0 21.0 62.0 21.0 18.0 31.0 47.0 48.0 68.0 15.0 20.0 25.0 11.0 2.0 15.0 24.0 0.254
656000 15.0 38.0 36.0 15.0 26.0 5.0 53.0 37.0 76.0 21.0 26.0 29.0 51.0 72.0 71.0 4.0 30.0 23.0 15.0 1.0 11.0 18.0 0.269
657000 23.0 60.0 58.0 47.0 38.0 14.0 76.0 63.0 127.0 43.0 39.0 43.0 78.0 128.0 119.0 29.0 47.0 40.0 26.0 5.0 43.0 63.0 0.274
658000 17.0 40.0 38.0 21.0 26.0 7.0 55.0 39.0 82.0 25.0 29.0 35.0 59.0 85.0 75.0 5.0 30.0 25.0 15.0 0.0 18.0 31.0 0.268
659000 13.0 31.0 29.0 11.0 19.0 3.0 48.0 32.0 66.0 15.0 22.0 29.0 46.0 62.0 56.0 1.0 24.0 17.0 9.0 0.0 8.0 13.0 0.27
660000 18.0 45.0 40.0 18.0 27.0 4.0 56.0 46.0 89.0 26.0 29.0 34.0 62.0 97.0 85.0 3.0 34.0 28.0 19.0 0.0 12.0 26.0 0.299
661000 15.0 36.0 37.0 20.0 23.0 6.0 57.0 33.0 81.0 24.0 25.0 33.0 54.0 75.0 82.0 6.0 28.0 28.0 16.0 1.0 16.0 31.0 0.279
662000 18.0 49.0 47.0 36.0 31.0 11.0 66.0 53.0 105.0 35.0 28.0 35.0 64.0 105.0 98.0 24.0 40.0 34.0 21.0 4.0 28.0 46.0 0.251
663000 16.0 43.0 40.0 22.0 24.0 4.0 61.0 46.0 94.0 27.0 27.0 31.0 54.0 93.0 81.0 7.0 32.0 27.0 15.0 0.0 17.0 34.0 0.25
664000 23.0 59.0 54.0 40.0 36.0 11.0 71.0 63.0 121.0 42.0 38.0 43.0 78.0 125.0 102.0 23.0 48.0 36.0 24.0 3.0 32.0 52.0 0.257
665000 16.0 45.0 41.0 23.0 27.0 7.0 61.0 50.0 93.0 29.0 27.0 32.0 56.0 100.0 88.0 5.0 39.0 27.0 19.0 0.0 22.0 29.0 0.283
666000 13.0 28.0 29.0 12.0 18.0 3.0 48.0 23.0 58.0 16.0 21.0 31.0 47.0 53.0 60.0 3.0 20.0 20.0 9.0 0.0 9.0 19.0 0.253
667000 22.0 56.0 51.0 39.0 34.0 12.0 66.0 59.0 113.0 33.0 37.0 39.0 66.0 122.0 97.0 16.0 40.0 32.0 20.0 3.0 32.0 45.0 0.269
668000 16.0 44.0 40.0 26.0 25.0 7.0 59.0 50.0 94.0 26.0 26.0 32.0 57.0 97.0 79.0 9.0 35.0 26.0 15.0 1.0 19.0 31.0 0.282
669000 18.0 44.0 44.0 22.0 28.0 6.0 61.0 37.0 86.0 27.0 30.0 33.0 62.0 94.0 90.0 4.0 31.0 33.0 19.0 0.0 21.0 27.0 0.264
670000 18.0 54.0 47.0 33.0 31.0 9.0 66.0 64.0 119.0 35.0 31.0 32.0 59.0 118.0 97.0 15.0 45.0 30.0 22.0 3.0 26.0 46.0 0.278
671000 20.0 54.0 51.0 39.0 32.0 11.0 71.0 59.0 117.0 37.0 33.0 38.0 66.0 121.0 105.0 28.0 41.0 36.0 21.0 5.0 36.0 50.0 0.268
672000 15.0 42.0 41.0 20.0 26.0 5.0 64.0 46.0 99.0 28.0 24.0 29.0 47.0 89.0 78.0 4.0 33.0 32.0 18.0 0.0 16.0 26.0 0.269
673000 20.0 49.0 48.0 33.0 30.0 9.0 68.0 45.0 102.0 34.0 34.0 40.0 68.0 109.0 107.0 19.0 36.0 34.0 20.0 2.0 30.0 56.0 0.273
674000 18.0 46.0 44.0 30.0 28.0 9.0 63.0 45.0 96.0 29.0 31.0 37.0 63.0 98.0 84.0 17.0 34.0 31.0 16.0 2.0 26.0 39.0 0.256
675000 18.0 46.0 45.0 28.0 29.0 8.0 66.0 47.0 101.0 30.0 31.0 36.0 65.0 97.0 88.0 17.0 34.0 32.0 18.0 2.0 23.0 35.0 0.258
676000 21.0 57.0 53.0 32.0 37.0 10.0 72.0 60.0 115.0 40.0 34.0 39.0 70.0 118.0 106.0 17.0 47.0 37.0 26.0 2.0 30.0 42.0 0.269
677000 19.0 49.0 47.0 33.0 30.0 10.0 67.0 54.0 106.0 33.0 31.0 40.0 66.0 108.0 98.0 18.0 40.0 34.0 20.0 3.0 31.0 44.0 0.248
678000 22.0 56.0 49.0 30.0 33.0 8.0 67.0 62.0 114.0 35.0 37.0 41.0 76.0 122.0 99.0 11.0 45.0 33.0 23.0 1.0 24.0 46.0 0.265
679000 19.0 47.0 45.0 27.0 29.0 7.0 63.0 47.0 97.0 30.0 30.0 38.0 65.0 100.0 95.0 9.0 36.0 31.0 19.0 1.0 22.0 37.0 0.289
680000 15.0 36.0 28.0 10.0 20.0 2.0 24.0 37.0 59.0 19.0 25.0 30.0 50.0 78.0 63.0 1.0 28.0 16.0 12.0 0.0 6.0 20.0 0.282
681000 18.0 51.0 47.0 34.0 30.0 9.0 68.0 59.0 114.0 34.0 30.0 34.0 62.0 111.0 97.0 14.0 41.0 31.0 20.0 2.0 27.0 46.0 0.249
682000 19.0 48.0 46.0 27.0 30.0 7.0 65.0 53.0 106.0 34.0 31.0 37.0 62.0 103.0 91.0 10.0 39.0 31.0 20.0 1.0 21.0 30.0 0.277
683000 16.0 41.0 36.0 17.0 24.0 4.0 51.0 41.0 78.0 22.0 27.0 31.0 54.0 93.0 81.0 3.0 32.0 23.0 16.0 0.0 15.0 31.0 0.257
684000 11.0 27.0 21.0 9.0 16.0 3.0 20.0 27.0 44.0 12.0 20.0 25.0 36.0 56.0 41.0 0.0 21.0 11.0 7.0 0.0 3.0 10.0 0.241
685000 13.0 31.0 26.0 18.0 20.0 7.0 39.0 31.0 55.0 15.0 23.0 25.0 46.0 65.0 56.0 12.0 26.0 14.0 11.0 3.0 13.0 21.0 0.256
686000 17.0 45.0 43.0 28.0 26.0 6.0 64.0 47.0 98.0 32.0 28.0 35.0 58.0 98.0 89.0 19.0 35.0 31.0 17.0 2.0 25.0 46.0 0.256
687000 10.0 21.0 20.0 10.0 14.0 3.0 21.0 15.0 32.0 14.0 16.0 25.0 39.0 39.0 49.0 4.0 16.0 15.0 7.0 0.0 5.0 15.0 0.229
688000 21.0 58.0 53.0 40.0 34.0 11.0 73.0 65.0 126.0 42.0 34.0 40.0 69.0 130.0 112.0 26.0 48.0 36.0 24.0 4.0 36.0 60.0 0.243
689000 18.0 45.0 42.0 24.0 25.0 4.0 62.0 47.0 97.0 28.0 29.0 35.0 61.0 97.0 83.0 8.0 32.0 27.0 15.0 0.0 18.0 35.0 0.285
690000 16.0 41.0 35.0 16.0 22.0 3.0 51.0 43.0 80.0 21.0 26.0 32.0 56.0 95.0 79.0 2.0 32.0 22.0 15.0 0.0 13.0 28.0 0.252
691000 14.0 39.0 33.0 21.0 21.0 6.0 50.0 45.0 81.0 20.0 23.0 27.0 48.0 89.0 64.0 6.0 30.0 21.0 12.0 1.0 13.0 24.0 0.266
692000 11.0 27.0 26.0 13.0 18.0 4.0 31.0 28.0 56.0 21.0 19.0 27.0 42.0 49.0 46.0 14.0 22.0 21.0 11.0 2.0 8.0 17.0 0.255
693000 17.0 42.0 38.0 20.0 26.0 6.0 55.0 39.0 78.0 24.0 30.0 34.0 60.0 88.0 78.0 7.0 32.0 24.0 15.0 0.0 17.0 30.0 0.294
694000 12.0 24.0 23.0 10.0 17.0 3.0 34.0 16.0 37.0 11.0 22.0 23.0 44.0 47.0 49.0 3.0 17.0 12.0 8.0 0.0 8.0 14.0 0.265
695000 18.0 44.0 43.0 30.0 27.0 9.0 63.0 44.0 95.0 29.0 30.0 38.0 63.0 94.0 83.0 17.0 34.0 31.0 16.0 2.0 25.0 38.0 0.256
696000 19.0 48.0 46.0 27.0 30.0 7.0 61.0 46.0 95.0 30.0 32.0 37.0 67.0 103.0 99.0 4.0 36.0 32.0 20.0 0.0 25.0 42.0 0.277
697000 20.0 44.0 43.0 22.0 30.0 7.0 58.0 38.0 79.0 32.0 33.0 41.0 70.0 82.0 89.0 15.0 37.0 32.0 21.0 2.0 19.0 32.0 0.241
698000 9.0 20.0 19.0 8.0 13.0 2.0 33.0 15.0 35.0 8.0 15.0 18.0 31.0 40.0 37.0 3.0 14.0 9.0 5.0 0.0 5.0 8.0 0.293
699000 17.0 42.0 38.0 28.0 25.0 9.0 54.0 46.0 86.0 26.0 27.0 36.0 60.0 93.0 81.0 8.0 34.0 27.0 16.0 1.0 19.0 34.0 0.286
700000 14.0 34.0 29.0 21.0 20.0 7.0 30.0 39.0 64.0 24.0 22.0 33.0 48.0 76.0 64.0 17.0 31.0 22.0 14.0 3.0 15.0 27.0 0.261
701000 14.0 36.0 33.0 20.0 21.0 6.0 52.0 38.0 79.0 19.0 24.0 28.0 49.0 81.0 70.0 3.0 27.0 22.0 12.0 0.0 15.0 28.0 0.26
702000 17.0 41.0 39.0 20.0 24.0 4.0 57.0 41.0 84.0 25.0 26.0 35.0 59.0 91.0 83.0 6.0 31.0 26.0 16.0 0.0 15.0 26.0 0.273
703000 23.0 64.0 57.0 31.0 40.0 9.0 75.0 70.0 131.0 40.0 40.0 40.0 73.0 138.0 110.0 6.0 52.0 38.0 29.0 1.0 26.0 47.0 0.266
704000 15.0 35.0 32.0 15.0 19.0 3.0 47.0 31.0 66.0 19.0 25.0 32.0 54.0 81.0 69.0 5.0 26.0 23.0 12.0 0.0 12.0 28.0 0.248
705000 17.0 46.0 38.0 22.0 25.0 6.0 54.0 53.0 92.0 24.0 28.0 33.0 59.0 107.0 82.0 5.0 38.0 23.0 17.0 1.0 17.0 33.0 0.296
706000 19.0 53.0 45.0 31.0 31.0 10.0 61.0 58.0 102.0 34.0 32.0 35.0 66.0 118.0 100.0 16.0 45.0 33.0 23.0 3.0 23.0 43.0 0.28
707000 14.0 33.0 35.0 21.0 22.0 6.0 55.0 26.0 67.0 23.0 22.0 31.0 50.0 63.0 71.0 17.0 24.0 26.0 12.0 2.0 17.0 28.0 0.241
708000 15.0 39.0 38.0 19.0 23.0 4.0 58.0 37.0 86.0 25.0 27.0 31.0 52.0 87.0 86.0 4.0 29.0 27.0 16.0 0.0 18.0 39.0 0.271
709000 15.0 39.0 36.0 19.0 22.0 4.0 53.0 40.0 80.0 22.0 24.0 31.0 53.0 85.0 74.0 4.0 29.0 24.0 13.0 0.0 14.0 28.0 0.258
710000 16.0 41.0 38.0 19.0 25.0 5.0 54.0 41.0 81.0 24.0 26.0 32.0 53.0 89.0 83.0 3.0 32.0 27.0 16.0 0.0 15.0 32.0 0.273
711000 11.0 26.0 21.0 8.0 16.0 3.0 23.0 29.0 49.0 12.0 19.0 25.0 38.0 52.0 43.0 0.0 20.0 12.0 7.0 0.0 1.0 9.0 0.313
712000 16.0 43.0 38.0 25.0 26.0 8.0 54.0 48.0 88.0 24.0 27.0 30.0 55.0 94.0 79.0 6.0 35.0 24.0 16.0 1.0 17.0 32.0 0.251
713000 18.0 47.0 40.0 25.0 28.0 8.0 54.0 51.0 90.0 24.0 31.0 33.0 58.0 104.0 80.0 6.0 37.0 24.0 16.0 1.0 18.0 35.0 0.282
714000 10.0 24.0 17.0 6.0 13.0 2.0 17.0 26.0 38.0 11.0 16.0 24.0 35.0 54.0 38.0 0.0 21.0 9.0 7.0 0.0 1.0 9.0 0.256
715000 21.0 53.0 48.0 35.0 31.0 9.0 66.0 58.0 111.0 33.0 34.0 39.0 67.0 116.0 90.0 13.0 40.0 29.0 18.0 1.0 27.0 44.0 0.263
716000 20.0 47.0 45.0 28.0 29.0 7.0 61.0 44.0 91.0 32.0 31.0 40.0 69.0 101.0 92.0 18.0 36.0 32.0 20.0 2.0 22.0 37.0 0.247
717000 21.0 51.0 47.0 31.0 30.0 8.0 63.0 49.0 98.0 34.0 34.0 42.0 74.0 112.0 95.0 18.0 40.0 33.0 21.0 2.0 26.0 43.0 0.255
718000 22.0 57.0 52.0 37.0 35.0 11.0 68.0 60.0 114.0 40.0 35.0 43.0 73.0 122.0 107.0 21.0 47.0 37.0 24.0 3.0 33.0 53.0 0.251
719000 19.0 49.0 44.0 25.0 28.0 6.0 59.0 48.0 94.0 27.0 32.0 36.0 64.0 111.0 92.0 4.0 35.0 28.0 18.0 0.0 22.0 39.0 0.253
720000 19.0 51.0 46.0 33.0 32.0 11.0 61.0 55.0 102.0 31.0 31.0 35.0 64.0 110.0 98.0 16.0 41.0 31.0 21.0 4.0 24.0 44.0 0.256
721000 17.0 40.0 41.0 20.0 28.0 6.0 57.0 32.0 77.0 27.0 30.0 34.0 55.0 73.0 82.0 3.0 30.0 30.0 18.0 0.0 18.0 25.0 0.238
722000 16.0 40.0 37.0 23.0 23.0 6.0 54.0 39.0 78.0 24.0 26.0 32.0 58.0 87.0 79.0 7.0 30.0 27.0 14.0 0.0 15.0 30.0 0.271
723000 20.0 48.0 42.0 28.0 28.0 9.0 59.0 52.0 93.0 31.0 32.0 41.0 65.0 107.0 85.0 19.0 41.0 32.0 20.0 3.0 21.0 37.0 0.254
724000 21.0 54.0 49.0 25.0 33.0 6.0 66.0 54.0 107.0 31.0 34.0 37.0 68.0 114.0 91.0 6.0 38.0 32.0 21.0 0.0 18.0 35.0 0.277
725000 15.0 37.0 36.0 23.0 23.0 7.0 55.0 38.0 82.0 23.0 25.0 33.0 55.0 80.0 77.0 5.0 29.0 26.0 14.0 0.0 18.0 33.0 0.25
726000 16.0 36.0 30.0 17.0 23.0 6.0 27.0 32.0 52.0 22.0 26.0 33.0 55.0 73.0 60.0 14.0 29.0 20.0 13.0 2.0 10.0 23.0 0.285
727000 21.0 47.0 46.0 28.0 32.0 9.0 62.0 37.0 85.0 31.0 37.0 40.0 75.0 88.0 91.0 17.0 34.0 32.0 20.0 2.0 21.0 35.0 0.271
728000 19.0 55.0 51.0 37.0 34.0 12.0 71.0 61.0 116.0 39.0 32.0 35.0 67.0 124.0 113.0 21.0 48.0 39.0 27.0 4.0 34.0 52.0 0.262
729000 18.0 51.0 46.0 29.0 30.0 8.0 68.0 60.0 114.0 35.0 31.0 35.0 62.0 113.0 99.0 11.0 42.0 33.0 22.0 1.0 23.0 43.0 0.263
730000 19.0 52.0 44.0 32.0 30.0 9.0 56.0 58.0 103.0 31.0 33.0 33.0 64.0 119.0 97.0 18.0 42.0 27.0 20.0 4.0 28.0 56.0 0.277
731000 20.0 53.0 49.0 36.0 35.0 12.0 63.0 55.0 105.0 36.0 33.0 36.0 71.0 110.0 102.0 18.0 44.0 35.0 25.0 4.0 27.0 49.0 0.287
732000 18.0 51.0 46.0 28.0 30.0 8.0 68.0 60.0 112.0 35.0 29.0 35.0 64.0 110.0 100.0 18.0 44.0 35.0 23.0 3.0 23.0 44.0 0.288
733000 17.0 41.0 33.0 20.0 24.0 6.0 30.0 44.0 69.0 24.0 27.0 34.0 56.0 92.0 67.0 8.0 33.0 21.0 16.0 1.0 12.0 27.0 0.239
