t Density Sender Receiver Contagion Reciprocity ContagionReciprocity EgoInTwoStar EgoOutTwoStar MixedTwoStar TransitiveTriangleT1 oOc.sport oOc.drugs oOc.alcohol MixedTwoStarSource MixedTwoStarSink TransitiveTriangleT3 TransitiveTriangleD1 TransitiveTriangleU1 CyclicTriangleC1 CyclicTriangleC3 AlterInTwoStar2 AlterOutTwoStar2 acceptance_rate
58000 13.0 28.0 32.0 17.0 19.0 4.0 54.0 22.0 63.0 23.0 20.0 31.0 49.0 52.0 60.0 17.0 22.0 26.0 12.0 2.0 15.0 20.0 0.28
58100 14.0 32.0 31.0 12.0 21.0 4.0 48.0 26.0 59.0 18.0 24.0 30.0 50.0 65.0 72.0 2.0 24.0 23.0 13.0 0.0 10.0 21.0 0.33
58200 17.0 42.0 43.0 26.0 28.0 8.0 62.0 40.0 90.0 29.0 27.0 35.0 58.0 84.0 84.0 15.0 33.0 32.0 18.0 2.0 20.0 29.0 0.23
58300 13.0 27.0 32.0 18.0 19.0 5.0 54.0 21.0 62.0 21.0 20.0 33.0 50.0 49.0 69.0 15.0 20.0 25.0 11.0 2.0 15.0 24.0 0.24
58400 18.0 42.0 42.0 31.0 27.0 10.0 61.0 40.0 89.0 29.0 30.0 38.0 66.0 87.0 87.0 17.0 33.0 31.0 17.0 2.0 24.0 39.0 0.17
58500 18.0 43.0 42.0 31.0 27.0 9.0 60.0 42.0 89.0 29.0 29.0 37.0 66.0 92.0 95.0 17.0 33.0 30.0 18.0 3.0 24.0 44.0 0.3
58600 17.0 43.0 41.0 32.0 26.0 10.0 61.0 48.0 94.0 30.0 27.0 36.0 62.0 93.0 83.0 20.0 36.0 30.0 17.0 3.0 23.0 37.0 0.23
58700 11.0 28.0 25.0 12.0 17.0 4.0 39.0 28.0 55.0 13.0 20.0 23.0 41.0 60.0 55.0 3.0 23.0 14.0 9.0 0.0 12.0 17.0 0.26
58800 15.0 32.0 34.0 21.0 21.0 6.0 54.0 25.0 65.0 22.0 24.0 35.0 55.0 61.0 69.0 17.0 23.0 25.0 11.0 2.0 17.0 28.0 0.16
58900 16.0 35.0 39.0 25.0 26.0 8.0 58.0 26.0 71.0 27.0 27.0 34.0 61.0 64.0 84.0 20.0 26.0 30.0 16.0 3.0 20.0 33.0 0.15
59000 14.0 40.0 36.0 22.0 25.0 7.0 54.0 47.0 86.0 25.0 23.0 25.0 51.0 86.0 72.0 8.0 34.0 23.0 17.0 2.0 14.0 25.0 0.28
59100 17.0 45.0 42.0 29.0 26.0 8.0 62.0 51.0 98.0 30.0 26.0 36.0 61.0 99.0 85.0 19.0 37.0 30.0 17.0 3.0 23.0 37.0 0.31
59200 17.0 43.0 42.0 30.0 26.0 9.0 61.0 38.0 87.0 28.0 28.0 33.0 62.0 94.0 91.0 20.0 31.0 31.0 17.0 3.0 23.0 41.0 0.3
59300 16.0 42.0 40.0 23.0 24.0 5.0 61.0 46.0 95.0 27.0 26.0 33.0 53.0 94.0 87.0 5.0 32.0 28.0 16.0 0.0 21.0 37.0 0.35
59400 15.0 36.0 41.0 28.0 27.0 10.0 62.0 29.0 79.0 30.0 24.0 34.0 56.0 67.0 96.0 24.0 29.0 33.0 19.0 5.0 26.0 36.0 0.25
59500 15.0 38.0 40.0 25.0 24.0 7.0 61.0 34.0 84.0 27.0 25.0 34.0 56.0 80.0 89.0 15.0 29.0 32.0 16.0 2.0 23.0 40.0 0.18
59600 14.0 33.0 31.0 13.0 20.0 4.0 51.0 33.0 67.0 19.0 23.0 32.0 50.0 69.0 64.0 4.0 27.0 22.0 12.0 0.0 10.0 16.0 0.33
59700 18.0 44.0 41.0 25.0 26.0 7.0 59.0 44.0 87.0 29.0 29.0 38.0 63.0 99.0 93.0 15.0 36.0 31.0 19.0 2.0 21.0 39.0 0.28
59800 17.0 45.0 38.0 23.0 25.0 6.0 54.0 51.0 91.0 23.0 27.0 32.0 56.0 101.0 72.0 7.0 35.0 22.0 14.0 1.0 16.0 29.0 0.29
59900 17.0 42.0 43.0 32.0 25.0 8.0 66.0 40.0 97.0 28.0 29.0 35.0 58.0 92.0 89.0 17.0 29.0 30.0 15.0 2.0 28.0 46.0 0.22
60000 16.0 43.0 42.0 30.0 26.0 9.0 63.0 44.0 95.0 29.0 27.0 34.0 58.0 93.0 83.0 17.0 34.0 31.0 16.0 2.0 25.0 38.0 0.31
60100 16.0 45.0 38.0 20.0 25.0 5.0 54.0 51.0 91.0 24.0 26.0 29.0 54.0 102.0 75.0 5.0 36.0 23.0 17.0 1.0 14.0 28.0 0.3
60200 24.0 57.0 51.0 40.0 35.0 13.0 64.0 57.0 106.0 35.0 40.0 45.0 81.0 121.0 99.0 21.0 43.0 32.0 20.0 3.0 29.0 51.0 0.28
60300 20.0 52.0 48.0 36.0 31.0 10.0 67.0 57.0 110.0 37.0 31.0 40.0 66.0 114.0 100.0 22.0 42.0 35.0 21.0 3.0 28.0 49.0 0.3
60400 16.0 45.0 40.0 29.0 27.0 10.0 59.0 51.0 93.0 29.0 27.0 32.0 57.0 100.0 90.0 15.0 39.0 31.0 19.0 3.0 21.0 39.0 0.26
60500 13.0 33.0 35.0 22.0 22.0 7.0 55.0 30.0 75.0 22.0 22.0 29.0 50.0 68.0 84.0 12.0 25.0 28.0 15.0 3.0 17.0 35.0 0.21
60600 14.0 34.0 36.0 21.0 24.0 7.0 56.0 28.0 70.0 23.0 23.0 30.0 51.0 64.0 83.0 14.0 26.0 27.0 15.0 3.0 17.0 29.0 0.23
60700 16.0 41.0 37.0 22.0 24.0 6.0 54.0 47.0 88.0 23.0 26.0 32.0 57.0 89.0 72.0 5.0 33.0 23.0 15.0 1.0 15.0 24.0 0.24
60800 14.0 37.0 36.0 19.0 22.0 4.0 54.0 38.0 80.0 24.0 22.0 30.0 52.0 81.0 82.0 4.0 29.0 26.0 15.0 0.0 16.0 31.0 0.2
60900 16.0 46.0 37.0 23.0 24.0 6.0 53.0 53.0 91.0 23.0 27.0 29.0 55.0 108.0 73.0 7.0 37.0 21.0 15.0 1.0 16.0 31.0 0.2
61000 20.0 55.0 50.0 32.0 34.0 10.0 69.0 61.0 114.0 37.0 34.0 38.0 73.0 116.0 104.0 18.0 46.0 37.0 25.0 3.0 25.0 46.0 0.24
61100 16.0 42.0 40.0 29.0 25.0 9.0 59.0 46.0 90.0 28.0 26.0 34.0 57.0 92.0 81.0 18.0 34.0 30.0 16.0 3.0 22.0 34.0 0.28
61200 22.0 53.0 48.0 28.0 32.0 6.0 62.0 51.0 102.0 33.0 35.0 41.0 69.0 112.0 96.0 8.0 38.0 31.0 20.0 0.0 23.0 50.0 0.2
61300 14.0 37.0 33.0 17.0 22.0 5.0 46.0 38.0 72.0 21.0 24.0 28.0 50.0 83.0 81.0 10.0 30.0 24.0 16.0 3.0 16.0 33.0 0.32
61400 17.0 36.0 38.0 25.0 23.0 7.0 57.0 29.0 75.0 23.0 28.0 36.0 61.0 73.0 74.0 17.0 23.0 28.0 12.0 2.0 18.0 32.0 0.25
61500 19.0 47.0 43.0 31.0 30.0 11.0 59.0 47.0 95.0 26.0 33.0 36.0 63.0 101.0 89.0 12.0 36.0 28.0 18.0 3.0 23.0 41.0 0.28
61600 16.0 43.0 40.0 27.0 25.0 8.0 61.0 50.0 95.0 30.0 25.0 35.0 58.0 98.0 87.0 18.0 38.0 30.0 19.0 3.0 21.0 35.0 0.33
61700 15.0 36.0 33.0 15.0 21.0 3.0 50.0 37.0 74.0 20.0 25.0 31.0 51.0 78.0 67.0 3.0 28.0 22.0 13.0 0.0 12.0 23.0 0.19
61800 18.0 51.0 46.0 35.0 29.0 9.0 66.0 58.0 111.0 34.0 30.0 33.0 61.0 115.0 96.0 13.0 41.0 30.0 19.0 1.0 29.0 52.0 0.23
61900 20.0 50.0 46.0 26.0 31.0 8.0 63.0 53.0 103.0 31.0 33.0 39.0 66.0 111.0 93.0 6.0 39.0 33.0 21.0 1.0 20.0 36.0 0.26
62000 20.0 47.0 43.0 23.0 29.0 6.0 58.0 45.0 88.0 30.0 34.0 39.0 71.0 102.0 93.0 7.0 38.0 29.0 20.0 0.0 19.0 38.0 0.32
62100 18.0 49.0 44.0 28.0 28.0 7.0 65.0 57.0 108.0 31.0 29.0 35.0 65.0 109.0 88.0 11.0 39.0 29.0 19.0 1.0 21.0 37.0 0.3
62200 17.0 46.0 38.0 21.0 26.0 6.0 52.0 50.0 87.0 24.0 28.0 30.0 56.0 100.0 68.0 6.0 36.0 25.0 16.0 1.0 13.0 26.0 0.33
62300 16.0 37.0 32.0 21.0 22.0 6.0 29.0 35.0 60.0 25.0 25.0 33.0 55.0 77.0 66.0 15.0 28.0 23.0 13.0 2.0 14.0 27.0 0.23
62400 13.0 35.0 32.0 17.0 20.0 5.0 51.0 43.0 81.0 20.0 21.0 28.0 45.0 80.0 68.0 4.0 30.0 21.0 13.0 1.0 11.0 17.0 0.21
62500 12.0 31.0 26.0 11.0 17.0 2.0 25.0 32.0 54.0 18.0 18.0 26.0 42.0 72.0 60.0 3.0 23.0 18.0 10.0 0.0 9.0 22.0 0.19
62600 18.0 50.0 44.0 32.0 29.0 10.0 62.0 55.0 100.0 33.0 29.0 35.0 64.0 113.0 94.0 20.0 42.0 33.0 21.0 3.0 25.0 44.0 0.36
62700 12.0 31.0 24.0 14.0 17.0 4.0 23.0 38.0 58.0 17.0 19.0 26.0 42.0 71.0 50.0 4.0 27.0 15.0 11.0 1.0 7.0 16.0 0.28
62800 14.0 35.0 27.0 13.0 19.0 3.0 23.0 35.0 54.0 19.0 23.0 30.0 48.0 82.0 66.0 3.0 28.0 18.0 13.0 0.0 9.0 24.0 0.24
62900 17.0 42.0 32.0 22.0 23.0 7.0 28.0 47.0 71.0 23.0 28.0 35.0 55.0 98.0 66.0 6.0 35.0 19.0 15.0 1.0 13.0 30.0 0.21
63000 19.0 45.0 43.0 31.0 27.0 9.0 60.0 43.0 89.0 31.0 30.0 41.0 67.0 98.0 93.0 17.0 35.0 33.0 18.0 2.0 25.0 41.0 0.34
63100 18.0 45.0 42.0 26.0 26.0 6.0 60.0 45.0 91.0 31.0 28.0 37.0 62.0 96.0 86.0 18.0 35.0 31.0 17.0 2.0 21.0 37.0 0.31
63200 18.0 50.0 42.0 26.0 28.0 7.0 59.0 57.0 103.0 26.0 31.0 32.0 62.0 111.0 80.0 7.0 37.0 24.0 17.0 1.0 18.0 36.0 0.16
63300 16.0 44.0 45.0 27.0 28.0 7.0 68.0 47.0 103.0 33.0 25.0 33.0 61.0 90.0 98.0 19.0 34.0 35.0 20.0 3.0 22.0 38.0 0.2
63400 20.0 51.0 48.0 30.0 31.0 8.0 69.0 58.0 113.0 36.0 32.0 40.0 71.0 109.0 97.0 19.0 42.0 35.0 23.0 3.0 24.0 40.0 0.18
63500 16.0 44.0 37.0 14.0 24.0 2.0 50.0 47.0 85.0 23.0 27.0 30.0 57.0 100.0 83.0 2.0 34.0 24.0 17.0 0.0 14.0 31.0 0.26
63600 13.0 33.0 33.0 18.0 19.0 4.0 53.0 34.0 73.0 21.0 20.0 29.0 48.0 72.0 71.0 5.0 25.0 25.0 12.0 0.0 13.0 21.0 0.27
63700 20.0 53.0 48.0 33.0 32.0 9.0 64.0 58.0 110.0 33.0 33.0 37.0 66.0 113.0 97.0 9.0 41.0 30.0 20.0 1.0 26.0 47.0 0.21
63800 15.0 37.0 36.0 17.0 24.0 5.0 55.0 35.0 75.0 22.0 26.0 32.0 54.0 73.0 74.0 5.0 28.0 24.0 13.0 0.0 15.0 24.0 0.35
63900 15.0 43.0 39.0 24.0 24.0 6.0 59.0 50.0 94.0 26.0 24.0 30.0 54.0 96.0 78.0 9.0 35.0 26.0 15.0 1.0 18.0 30.0 0.28
64000 16.0 36.0 36.0 20.0 22.0 5.0 55.0 31.0 74.0 21.0 27.0 35.0 58.0 76.0 77.0 7.0 25.0 26.0 12.0 0.0 17.0 34.0 0.25
64100 14.0 35.0 34.0 17.0 20.0 3.0 53.0 37.0 78.0 22.0 21.0 31.0 51.0 77.0 73.0 4.0 27.0 24.0 13.0 0.0 13.0 25.0 0.2
64200 17.0 43.0 41.0 18.0 27.0 4.0 58.0 42.0 86.0 29.0 29.0 33.0 58.0 89.0 88.0 5.0 34.0 31.0 19.0 0.0 16.0 30.0 0.15
64300 17.0 42.0 40.0 23.0 27.0 7.0 56.0 40.0 85.0 24.0 29.0 34.0 58.0 88.0 81.0 5.0 30.0 27.0 15.0 0.0 19.0 34.0 0.3
64400 20.0 51.0 47.0 35.0 31.0 11.0 63.0 53.0 101.0 32.0 33.0 39.0 71.0 108.0 95.0 19.0 39.0 32.0 19.0 3.0 27.0 46.0 0.23
64500 18.0 49.0 48.0 36.0 30.0 10.0 70.0 51.0 111.0 33.0 31.0 34.0 60.0 106.0 94.0 17.0 37.0 33.0 19.0 2.0 32.0 46.0 0.32
64600 17.0 42.0 38.0 19.0 24.0 4.0 50.0 42.0 81.0 23.0 28.0 34.0 59.0 97.0 87.0 2.0 32.0 25.0 16.0 0.0 20.0 36.0 0.33
64700 16.0 41.0 35.0 20.0 23.0 5.0 37.0 44.0 78.0 27.0 24.0 32.0 55.0 90.0 72.0 15.0 31.0 24.0 14.0 2.0 13.0 32.0 0.29
64800 7.0 18.0 16.0 2.0 11.0 1.0 32.0 20.0 36.0 11.0 13.0 14.0 25.0 39.0 36.0 0.0 20.0 12.0 10.0 0.0 3.0 3.0 0.27
64900 10.0 24.0 20.0 10.0 17.0 4.0 21.0 25.0 40.0 17.0 16.0 23.0 35.0 49.0 51.0 2.0 23.0 15.0 11.0 0.0 6.0 10.0 0.19
65000 9.0 16.0 12.0 2.0 10.0 0.0 7.0 11.0 15.0 7.0 15.0 23.0 30.0 33.0 27.0 0.0 13.0 6.0 4.0 0.0 1.0 5.0 0.35
65100 13.0 29.0 29.0 9.0 19.0 2.0 46.0 23.0 56.0 13.0 22.0 27.0 44.0 56.0 59.0 1.0 19.0 17.0 8.0 0.0 6.0 13.0 0.22
65200 17.0 41.0 37.0 19.0 26.0 6.0 52.0 38.0 75.0 23.0 30.0 34.0 60.0 87.0 79.0 5.0 32.0 23.0 15.0 0.0 16.0 30.0 0.26
65300 18.0 37.0 39.0 25.0 26.0 8.0 56.0 27.0 69.0 26.0 30.0 39.0 67.0 67.0 80.0 17.0 27.0 29.0 15.0 2.0 20.0 34.0 0.25
65400 15.0 41.0 37.0 19.0 25.0 6.0 56.0 45.0 83.0 27.0 25.0 30.0 52.0 87.0 81.0 5.0 37.0 25.0 17.0 0.0 16.0 28.0 0.35
65500 17.0 47.0 41.0 25.0 27.0 7.0 59.0 52.0 95.0 29.0 29.0 32.0 59.0 106.0 82.0 10.0 39.0 28.0 19.0 1.0 18.0 35.0 0.3
65600 18.0 53.0 47.0 32.0 30.0 8.0 68.0 62.0 116.0 35.0 30.0 33.0 62.0 120.0 100.0 14.0 44.0 31.0 22.0 2.0 26.0 47.0 0.31
65700 22.0 57.0 52.0 37.0 34.0 10.0 70.0 62.0 120.0 37.0 36.0 42.0 71.0 124.0 105.0 16.0 44.0 33.0 22.0 2.0 32.0 54.0 0.2
65800 20.0 53.0 44.0 30.0 29.0 8.0 56.0 60.0 105.0 31.0 34.0 38.0 66.0 124.0 95.0 12.0 44.0 26.0 21.0 2.0 26.0 50.0 0.28
65900 18.0 47.0 42.0 27.0 27.0 7.0 60.0 52.0 97.0 29.0 29.0 35.0 62.0 103.0 80.0 11.0 38.0 28.0 17.0 1.0 20.0 34.0 0.24
66000 19.0 51.0 45.0 32.0 29.0 9.0 65.0 58.0 107.0 36.0 31.0 38.0 62.0 115.0 92.0 21.0 44.0 34.0 22.0 3.0 24.0 43.0 0.23
66100 19.0 50.0 47.0 36.0 30.0 11.0 65.0 54.0 105.0 33.0 31.0 38.0 66.0 109.0 92.0 19.0 40.0 32.0 19.0 3.0 29.0 42.0 0.24
66200 20.0 52.0 47.0 30.0 30.0 7.0 64.0 54.0 107.0 32.0 34.0 37.0 67.0 118.0 103.0 12.0 40.0 30.0 22.0 2.0 27.0 47.0 0.29
66300 18.0 43.0 42.0 27.0 27.0 8.0 58.0 40.0 83.0 28.0 28.0 37.0 63.0 89.0 90.0 15.0 32.0 32.0 17.0 2.0 20.0 34.0 0.3
66400 20.0 45.0 44.0 30.0 28.0 8.0 60.0 41.0 88.0 30.0 31.0 40.0 70.0 92.0 85.0 18.0 32.0 31.0 17.0 2.0 22.0 37.0 0.22
66500 17.0 39.0 31.0 13.0 24.0 4.0 27.0 36.0 58.0 21.0 29.0 35.0 56.0 83.0 62.0 2.0 30.0 19.0 14.0 0.0 9.0 22.0 0.37
66600 13.0 35.0 31.0 18.0 19.0 5.0 51.0 39.0 78.0 17.0 22.0 26.0 45.0 80.0 61.0 3.0 27.0 20.0 10.0 0.0 12.0 22.0 0.22
66700 14.0 34.0 35.0 20.0 23.0 6.0 55.0 32.0 73.0 23.0 24.0 31.0 53.0 67.0 74.0 7.0 27.0 24.0 13.0 0.0 17.0 26.0 0.23
66800 12.0 31.0 30.0 14.0 20.0 4.0 49.0 31.0 67.0 18.0 21.0 25.0 43.0 61.0 57.0 3.0 25.0 19.0 11.0 0.0 10.0 15.0 0.32
66900 10.0 19.0 18.0 4.0 14.0 1.0 16.0 12.0 26.0 10.0 18.0 24.0 34.0 34.0 43.0 0.0 14.0 12.0 7.0 0.0 1.0 8.0 0.24
67000 14.0 31.0 28.0 13.0 21.0 4.0 28.0 29.0 53.0 21.0 24.0 33.0 48.0 61.0 61.0 4.0 27.0 20.0 13.0 0.0 9.0 15.0 0.16
67100 7.0 15.0 7.0 0.0 7.0 0.0 1.0 11.0 7.0 1.0 12.0 15.0 22.0 33.0 13.0 0.0 10.0 0.0 0.0 0.0 0.0 2.0 0.27
67200 9.0 17.0 14.0 4.0 10.0 1.0 14.0 13.0 24.0 6.0 15.0 24.0 31.0 33.0 32.0 0.0 12.0 8.0 3.0 0.0 0.0 8.0 0.28
67300 9.0 22.0 15.0 5.0 13.0 2.0 14.0 23.0 30.0 10.0 15.0 20.0 31.0 48.0 30.0 0.0 19.0 6.0 6.0 0.0 0.0 5.0 0.28
67400 10.0 18.0 15.0 8.0 12.0 3.0 14.0 12.0 21.0 9.0 16.0 24.0 34.0 32.0 29.0 2.0 12.0 9.0 4.0 0.0 3.0 7.0 0.25
67500 11.0 24.0 25.0 13.0 17.0 5.0 43.0 18.0 45.0 15.0 18.0 25.0 39.0 45.0 54.0 2.0 18.0 19.0 9.0 0.0 7.0 12.0 0.29
67600 11.0 25.0 22.0 9.0 17.0 3.0 20.0 19.0 37.0 15.0 19.0 25.0 36.0 47.0 50.0 0.0 21.0 16.0 11.0 0.0 4.0 11.0 0.28
67700 12.0 27.0 21.0 8.0 15.0 2.0 21.0 27.0 40.0 16.0 19.0 29.0 41.0 60.0 51.0 4.0 24.0 14.0 10.0 0.0 5.0 16.0 0.23
67800 18.0 41.0 41.0 24.0 27.0 7.0 61.0 35.0 82.0 28.0 30.0 39.0 66.0 80.0 88.0 17.0 30.0 30.0 17.0 2.0 21.0 35.0 0.24
67900 18.0 37.0 41.0 29.0 27.0 10.0 60.0 27.0 74.0 26.0 30.0 38.0 64.0 69.0 87.0 20.0 24.0 30.0 15.0 3.0 25.0 35.0 0.22
68000 14.0 29.0 33.0 20.0 21.0 7.0 54.0 22.0 62.0 22.0 23.0 33.0 51.0 54.0 73.0 14.0 22.0 28.0 13.0 2.0 16.0 25.0 0.24
68100 9.0 18.0 14.0 3.0 12.0 1.0 12.0 12.0 19.0 7.0 16.0 21.0 30.0 34.0 32.0 0.0 12.0 7.0 4.0 0.0 1.0 4.0 0.31
68200 7.0 17.0 12.0 3.0 10.0 1.0 10.0 18.0 22.0 8.0 12.0 17.0 25.0 37.0 25.0 0.0 16.0 6.0 4.0 0.0 1.0 4.0 0.2
68300 12.0 24.0 24.0 9.0 15.0 3.0 42.0 19.0 47.0 10.0 20.0 28.0 43.0 44.0 48.0 0.0 16.0 16.0 6.0 0.0 4.0 10.0 0.27
68400 18.0 43.0 38.0 23.0 25.0 6.0 51.0 41.0 79.0 21.0 31.0 32.0 62.0 91.0 69.0 4.0 30.0 22.0 13.0 0.0 13.0 26.0 0.3
68500 13.0 32.0 32.0 16.0 20.0 4.0 52.0 31.0 67.0 22.0 21.0 28.0 47.0 66.0 67.0 7.0 26.0 22.0 12.0 0.0 13.0 21.0 0.25
68600 16.0 41.0 41.0 27.0 26.0 8.0 60.0 37.0 87.0 25.0 28.0 32.0 57.0 88.0 89.0 8.0 29.0 30.0 16.0 1.0 24.0 44.0 0.25
68700 21.0 55.0 52.0 40.0 33.0 11.0 72.0 61.0 121.0 40.0 34.0 42.0 72.0 122.0 111.0 26.0 45.0 36.0 23.0 4.0 36.0 58.0 0.29
68800 19.0 48.0 46.0 31.0 30.0 9.0 67.0 50.0 106.0 31.0 33.0 38.0 65.0 101.0 98.0 16.0 36.0 32.0 19.0 3.0 27.0 47.0 0.26
68900 22.0 61.0 53.0 45.0 36.0 14.0 69.0 67.0 124.0 40.0 38.0 40.0 74.0 137.0 114.0 25.0 50.0 34.0 26.0 5.0 36.0 70.0 0.23
69000 21.0 55.0 48.0 29.0 31.0 6.0 66.0 59.0 115.0 33.0 36.0 38.0 68.0 120.0 93.0 11.0 41.0 29.0 21.0 1.0 22.0 44.0 0.37
69100 18.0 51.0 46.0 32.0 29.0 8.0 67.0 58.0 111.0 37.0 30.0 34.0 62.0 112.0 87.0 22.0 42.0 35.0 21.0 3.0 26.0 43.0 0.25
69200 19.0 49.0 45.0 31.0 29.0 9.0 63.0 54.0 102.0 33.0 30.0 39.0 66.0 104.0 90.0 19.0 40.0 32.0 19.0 3.0 24.0 38.0 0.21
69300 20.0 46.0 43.0 30.0 27.0 8.0 59.0 43.0 88.0 28.0 32.0 40.0 68.0 99.0 83.0 18.0 32.0 29.0 15.0 2.0 22.0 39.0 0.25
69400 20.0 51.0 45.0 25.0 31.0 7.0 59.0 55.0 100.0 31.0 33.0 38.0 69.0 112.0 94.0 7.0 42.0 29.0 20.0 1.0 21.0 38.0 0.2
69500 19.0 49.0 47.0 26.0 31.0 7.0 67.0 53.0 106.0 33.0 30.0 37.0 67.0 104.0 93.0 9.0 39.0 34.0 22.0 1.0 21.0 36.0 0.25
69600 16.0 41.0 35.0 16.0 22.0 3.0 49.0 43.0 81.0 20.0 26.0 30.0 53.0 95.0 67.0 4.0 31.0 21.0 14.0 0.0 13.0 25.0 0.25
69700 15.0 38.0 38.0 26.0 24.0 8.0 60.0 38.0 84.0 28.0 24.0 33.0 54.0 79.0 77.0 17.0 32.0 28.0 15.0 2.0 23.0 30.0 0.29
69800 15.0 33.0 34.0 19.0 21.0 5.0 54.0 27.0 68.0 21.0 25.0 34.0 54.0 65.0 68.0 7.0 24.0 23.0 11.0 0.0 16.0 23.0 0.2
69900 14.0 33.0 26.0 14.0 18.0 5.0 38.0 34.0 57.0 14.0 24.0 27.0 46.0 79.0 49.0 2.0 26.0 16.0 10.0 0.0 6.0 13.0 0.21
70000 11.0 29.0 26.0 15.0 17.0 4.0 28.0 31.0 55.0 22.0 17.0 27.0 39.0 66.0 63.0 14.0 26.0 21.0 12.0 2.0 12.0 23.0 0.27
70100 16.0 36.0 38.0 21.0 23.0 5.0 57.0 34.0 78.0 26.0 24.0 35.0 55.0 76.0 80.0 15.0 27.0 30.0 15.0 2.0 17.0 27.0 0.37
70200 16.0 40.0 39.0 24.0 25.0 7.0 58.0 39.0 85.0 24.0 27.0 32.0 55.0 84.0 75.0 7.0 30.0 26.0 14.0 0.0 17.0 26.0 0.22
70300 20.0 51.0 48.0 33.0 30.0 8.0 62.0 50.0 102.0 33.0 34.0 38.0 67.0 114.0 105.0 14.0 37.0 32.0 20.0 2.0 31.0 54.0 0.26
70400 21.0 55.0 50.0 38.0 32.0 10.0 69.0 60.0 116.0 38.0 34.0 41.0 71.0 121.0 102.0 23.0 43.0 34.0 21.0 3.0 33.0 60.0 0.25
70500 13.0 35.0 31.0 12.0 19.0 2.0 48.0 37.0 71.0 17.0 20.0 26.0 43.0 78.0 64.0 1.0 26.0 21.0 11.0 0.0 8.0 17.0 0.42
70600 18.0 48.0 45.0 37.0 30.0 12.0 63.0 52.0 101.0 32.0 30.0 35.0 66.0 104.0 98.0 20.0 39.0 31.0 20.0 4.0 28.0 48.0 0.19
70700 17.0 46.0 42.0 34.0 29.0 12.0 59.0 51.0 96.0 30.0 29.0 33.0 62.0 99.0 93.0 17.0 39.0 30.0 20.0 4.0 24.0 46.0 0.23
70800 20.0 48.0 50.0 37.0 31.0 10.0 70.0 42.0 103.0 34.0 35.0 39.0 69.0 101.0 102.0 27.0 33.0 36.0 19.0 4.0 34.0 53.0 0.29
70900 15.0 36.0 38.0 22.0 23.0 6.0 58.0 31.0 77.0 24.0 25.0 34.0 56.0 74.0 84.0 15.0 26.0 30.0 14.0 2.0 20.0 36.0 0.29
71000 16.0 43.0 42.0 27.0 25.0 6.0 64.0 41.0 94.0 30.0 26.0 31.0 53.0 96.0 89.0 19.0 32.0 31.0 17.0 2.0 22.0 43.0 0.23
71100 17.0 43.0 41.0 20.0 26.0 5.0 61.0 42.0 93.0 26.0 29.0 36.0 61.0 92.0 90.0 3.0 32.0 30.0 18.0 0.0 17.0 35.0 0.25
71200 14.0 35.0 31.0 12.0 18.0 1.0 49.0 38.0 74.0 18.0 23.0 28.0 51.0 77.0 55.0 2.0 27.0 20.0 11.0 0.0 10.0 16.0 0.27
71300 20.0 54.0 49.0 31.0 31.0 8.0 70.0 62.0 118.0 37.0 33.0 40.0 72.0 118.0 91.0 19.0 45.0 35.0 23.0 3.0 27.0 40.0 0.24
71400 18.0 51.0 47.0 23.0 31.0 5.0 67.0 58.0 111.0 35.0 30.0 33.0 65.0 109.0 91.0 9.0 43.0 34.0 24.0 1.0 20.0 32.0 0.22
71500 13.0 31.0 31.0 12.0 18.0 2.0 49.0 27.0 67.0 16.0 23.0 27.0 49.0 65.0 59.0 1.0 20.0 21.0 10.0 0.0 11.0 16.0 0.45
71600 18.0 46.0 42.0 32.0 28.0 10.0 59.0 51.0 97.0 29.0 29.0 36.0 64.0 100.0 87.0 12.0 37.0 28.0 18.0 2.0 23.0 41.0 0.25
71700 15.0 36.0 35.0 16.0 21.0 4.0 54.0 33.0 75.0 19.0 25.0 32.0 53.0 81.0 77.0 3.0 25.0 25.0 13.0 0.0 14.0 27.0 0.29
71800 13.0 34.0 33.0 15.0 19.0 2.0 55.0 35.0 81.0 19.0 21.0 26.0 41.0 75.0 69.0 3.0 24.0 22.0 11.0 0.0 11.0 26.0 0.34
71900 17.0 41.0 38.0 22.0 24.0 6.0 57.0 41.0 85.0 22.0 29.0 35.0 59.0 88.0 71.0 7.0 29.0 25.0 12.0 0.0 17.0 28.0 0.22
72000 19.0 49.0 47.0 38.0 31.0 12.0 65.0 52.0 103.0 34.0 31.0 37.0 68.0 104.0 96.0 24.0 39.0 33.0 20.0 4.0 29.0 47.0 0.18
72100 19.0 49.0 43.0 22.0 28.0 5.0 57.0 48.0 92.0 25.0 33.0 33.0 65.0 109.0 86.0 2.0 35.0 26.0 18.0 0.0 18.0 32.0 0.24
72200 20.0 41.0 41.0 21.0 28.0 6.0 54.0 31.0 75.0 24.0 35.0 39.0 69.0 80.0 82.0 5.0 27.0 29.0 16.0 0.0 16.0 33.0 0.35
72300 17.0 40.0 38.0 21.0 23.0 5.0 58.0 41.0 84.0 26.0 27.0 37.0 57.0 87.0 80.0 15.0 31.0 29.0 15.0 2.0 18.0 33.0 0.25
72400 15.0 39.0 40.0 19.0 23.0 3.0 62.0 37.0 90.0 27.0 24.0 30.0 53.0 84.0 83.0 7.0 28.0 28.0 16.0 0.0 16.0 28.0 0.32
